Price,,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,SPY,SPY,SPY,SPY,SPY
Ticker,Date,,,,,,,,,,,,,,,
AAPL,2020-01-27,74.61552429199219,75.29658608064733,73.63256355928529,74.8836004716033,161940000.0,,,,,,,,,,
AAPL,2020-01-28,76.72635650634766,76.89782887589077,75.39803343183497,75.4970547636558,162234000.0,,,,,,,,,,
AAPL,2020-01-29,78.33241271972656,79.1801266517597,77.61753550777614,78.35898301190313,216229200.0,,,,,,,,,,
AAPL,2020-01-30,78.21891784667969,78.27205107194843,76.98237082631806,77.4146817332591,126743200.0,,,,,,,,,,
AAPL,2020-01-31,74.75078582763672,77.9315119457232,74.456139298992,77.50886365949354,199588400.0,,,,,,,,,,
AAPL,2020-02-03,74.54549407958984,75.71200004458515,72.99014787932889,73.49249228699044,173788400.0,,,,,,,,,,
AAPL,2020-02-04,77.00650024414062,77.19729777289353,75.7458008005722,76.15154128644726,136616400.0,,,,,,,,,,
AAPL,2020-02-05,77.63445281982422,78.43386124893598,77.03066957303884,78.13437974665777,118826800.0,,,,,,,,,,
AAPL,2020-02-06,78.54253387451172,78.544951365906,77.34704752803583,77.90494263047137,105425600.0,,,,,,,,,,
AAPL,2020-02-07,77.47492218017578,78.2907522912515,76.98348700831134,78.04140355652011,117684000.0,,,,,,,,,,
AAPL,2020-02-10,77.84290313720703,77.84290313720703,75.97884171109904,76.05872699723375,109348800.0,,,,,,,,,,
AAPL,2020-02-11,77.37323760986328,78.41179042644524,77.15536130814662,78.33916745517011,94323200.0,,,,,,,,,,
AAPL,2020-02-12,79.21070861816406,79.21554768869724,77.82355026338463,77.82355026338463,113730400.0,,,,,,,,,,
AAPL,2020-02-13,78.6466293334961,78.97344754144679,78.27866056338509,78.48201230906955,94747600.0,,,,,,,,,,
AAPL,2020-02-14,78.666015625,78.91536443873161,78.15763246837311,78.61517213781144,80113600.0,,,,,,,,,,
AAPL,2020-02-18,77.2255630493164,77.40712785272389,76.1628001871837,76.34436499059119,152531200.0,,,,,,,,,,
AAPL,2020-02-19,78.34403991699219,78.57402507054346,77.46768787991377,77.46768787991377,93984000.0,,,,,,,,,,
AAPL,2020-02-20,77.54029846191406,78.59337615293093,77.03433859303921,78.10436411115981,100566000.0,,,,,,,,,,
AAPL,2020-02-21,75.78517150878906,77.57661741601534,75.16785392447004,77.13359500928858,129554000.0,,,,,,,,,,
AAPL,2020-02-24,72.18536376953125,73.6378830305674,70.01869363788934,71.96264828672692,222195200.0,,,,,,,,,,
AAPL,2020-02-25,69.74027252197266,73.23842524425972,69.26820830101296,72.85593184219474,230673600.0,,,,,,,,,,
AAPL,2020-02-26,70.84658813476562,72.11270274954929,69.35775815457548,69.36502045153675,198054800.0,,,,,,,,,,
AAPL,2020-02-27,66.21548461914062,69.23672624207228,66.07991679515257,68.05050408823062,320605600.0,,,,,,,,,,
AAPL,2020-02-28,66.17675018310547,67.39929122080478,62.06370365251087,62.27916414492055,426510000.0,,,,,,,,,,
AAPL,2020-03-02,72.33785247802734,72.97454103190371,67.23225006740749,68.33616370279057,341397200.0,,,,,,,,,,
AAPL,2020-03-03,70.04047393798828,73.59430228856515,69.18832465692095,73.51441698741223,319475600.0,,,,,,,,,,
AAPL,2020-03-04,73.28926849365234,73.44904647858813,70.96282065269989,71.76412641873794,219178400.0,,,,,,,,,,
AAPL,2020-03-05,70.91197967529297,72.51700693831131,70.546426702123,71.5413986547228,187572800.0,,,,,,,,,,
AAPL,2020-03-06,69.97023010253906,70.40356681603825,68.08195918610811,68.26836304968833,226176800.0,,,,,,,,,,
AAPL,2020-03-09,64.43614959716797,67.32181576257562,63.66873234822989,63.850297174318,286744800.0,,,,,,,,,,
AAPL,2020-03-10,69.07694244384766,69.34323899980069,65.21082178320125,67.0918381105168,285290000.0,,,,,,,,,,
AAPL,2020-03-11,66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800.0,,,,,,,,,,
AAPL,2020-03-12,60.09312057495117,65.36334381218688,60.03744172378647,61.95960879581329,418474000.0,,,,,,,,,,
AAPL,2020-03-13,67.29277801513672,67.76484959839499,61.23577335258076,64.12629016039305,370732000.0,,,,,,,,,,
AAPL,2020-03-16,58.63575744628906,62.71975075656297,58.10074479595678,58.572812608634756,322423600.0,,,,,,,,,,
AAPL,2020-03-17,61.21398162841797,62.363888604538765,57.71340983694092,59.9188176066588,324056000.0,,,,,,,,,,
AAPL,2020-03-18,59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600.0,,,,,,,,,,
AAPL,2020-03-19,59.25791931152344,61.20913545401907,58.732592172693536,59.88976507646557,271857200.0,,,,,,,,,,
AAPL,2020-03-20,55.49590301513672,60.96463541715743,55.195714466288855,59.83893112943769,401693200.0,,,,,,,,,,
AAPL,2020-03-23,54.31692886352539,55.31674696000738,51.46999389466009,55.215071106899224,336752800.0,,,,,,,,,,
AAPL,2020-03-24,59.76631546020508,59.962404931411506,56.72086688982912,57.219564481773055,287531200.0,,,,,,,,,,
AAPL,2020-03-25,59.43706512451172,62.51882454095762,59.14171936553053,60.703176199981115,303602000.0,,,,,,,,,,
AAPL,2020-03-26,62.5648193359375,62.62291771666115,59.64041473526395,59.6791494517103,252087200.0,,,,,,,,,,
AAPL,2020-03-27,59.974491119384766,61.94265120534286,59.80745089827839,61.187342755761634,204216800.0,,,,,,,,,,
AAPL,2020-03-30,61.68605422973633,61.85793725267391,60.376365510763634,60.700764195325654,167976400.0,,,,,,,,,,
AAPL,2020-03-31,61.5601692199707,63.545277612218875,61.00579280749305,61.87730561089299,197002000.0,,,,,,,,,,
AAPL,2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400.0,,,,,,,,,,
AAPL,2020-04-02,59.29423904418945,59.34749836465027,57.35028492920916,58.18306300120028,165934000.0,,,,,,,,,,
AAPL,2020-04-03,58.44209671020508,59.48064606073332,57.851405121245946,58.77859676208636,129880000.0,,,,,,,,,,
AAPL,2020-04-06,63.54043197631836,63.6953634654168,60.371521175046986,60.73948992606154,201820400.0,,,,,,,,,,
AAPL,2020-04-07,62.80448532104492,65.7748907610296,62.700389921682174,65.55700704789928,202887200.0,,,,,,,,,,
AAPL,2020-04-08,64.41195678710938,64.72666628175166,63.24025901440216,63.60580460540187,168895200.0,,,,,,,,,,
AAPL,2020-04-09,64.87674713134766,65.38029109822737,64.0802880085237,65.04863383479294,161834800.0,,,,,,,,,,
AAPL,2020-04-13,66.15013122558594,66.25907309767462,64.35384627795469,64.95422341312944,131022800.0,,,,,,,,,,
AAPL,2020-04-14,69.49092102050781,69.78142775121215,67.31214270390448,67.78421429432576,194994800.0,,,,,,,,,,
AAPL,2020-04-15,68.85665893554688,69.31662179135925,67.93673322392213,68.36522365380796,131154400.0,,,,,,,,,,
AAPL,2020-04-16,69.40377044677734,69.76932337939922,68.35311605698439,69.57081070155868,157125200.0,,,,,,,,,,
AAPL,2020-04-17,68.46205139160156,69.46671616167201,67.02405715552152,68.91959837030558,215250000.0,,,,,,,,,,
AAPL,2020-04-20,67.04100036621094,68.19091103013936,67.02163670043845,67.28793327913718,130015200.0,,,,,,,,,,
AAPL,2020-04-21,64.96874237060547,67.11847132681476,64.25700758407963,66.8836471640781,180991600.0,,,,,,,,,,
AAPL,2020-04-22,66.84008026123047,67.27583298086698,65.89594444342251,66.23727988733161,116862400.0,,,,,,,,,,
AAPL,2020-04-23,66.58102416992188,68.20784511921251,66.5422894582851,66.78437586509685,124814400.0,,,,,,,,,,
AAPL,2020-04-24,68.50321197509766,68.51289750296907,67.05795538482593,67.10637563628991,126161200.0,,,,,,,,,,
AAPL,2020-04-27,68.55162048339844,68.88327772422247,67.77210185087893,68.21995585468255,117087600.0,,,,,,,,,,
AAPL,2020-04-28,67.4404525756836,69.1955796657155,67.34846591334697,69.01401479433288,112004800.0,,,,,,,,,,
AAPL,2020-04-29,69.6555404663086,70.12518879426327,68.72592933750241,68.92928107931384,137280800.0,,,,,,,,,,
AAPL,2020-04-30,71.125,71.30172577794379,69.80563320705274,70.19538886698345,183064000.0,,,,,,,,,,
AAPL,2020-05-01,69.97992706298828,72.38384357310822,69.20040845206991,69.29724154783354,240616800.0,,,,,,,,,,
AAPL,2020-05-04,70.97007751464844,71.09838306103778,69.31420678113763,70.00415476707384,133568000.0,,,,,,,,,,
AAPL,2020-05-05,72.0352554321289,72.86803354943969,71.28478583493806,71.43003920663523,147751200.0,,,,,,,,,,
AAPL,2020-05-06,72.77843475341797,73.4102767037586,72.35236033033152,72.7372768152328,142333600.0,,,,,,,,,,
AAPL,2020-05-07,73.53134155273438,73.87753081736858,73.10285116327836,73.40545924879912,115215200.0,,,,,,,,,,
AAPL,2020-05-08,75.28150939941406,75.33491288731747,73.86389829348582,74.19160117798899,133838400.0,,,,,,,,,,
AAPL,2020-05-11,76.46607971191406,76.96126753964525,74.57997160607404,74.78873335955656,145946400.0,,,,,,,,,,
AAPL,2020-05-12,75.59220886230469,77.60211024550932,75.47083798793751,77.15060674076052,162301200.0,,,,,,,,,,
AAPL,2020-05-13,74.67950439453125,76.69426553932014,73.60173033825646,75.77184236444022,200622400.0,,,,,,,,,,
AAPL,2020-05-14,75.1383056640625,75.19899111956893,73.19394129911058,73.91731459558865,158929200.0,,,,,,,,,,
AAPL,2020-05-15,74.6940689086914,74.74019043820076,72.87350561087283,72.90749301488646,166348400.0,,,,,,,,,,
AAPL,2020-05-18,76.45394897460938,76.8277733901168,75.3276309672179,76.01944652197729,135178400.0,,,,,,,,,,
AAPL,2020-05-19,76.01216888427734,77.31811351260087,75.98061126581322,76.47094702256406,101729600.0,,,,,,,,,,
AAPL,2020-05-20,77.49047088623047,77.56086067764168,76.83263524563915,76.87147482429302,111504800.0,,,,,,,,,,
AAPL,2020-05-21,76.9127426147461,77.89342158394717,76.67485297832786,77.3521046904153,102688800.0,,,,,,,,,,
AAPL,2020-05-22,77.40792846679688,77.49045978164982,76.5486205059651,76.65056790341653,81803200.0,,,,,,,,,,
AAPL,2020-05-26,76.88359832763672,78.70658386082842,76.82776505743689,78.52695733358873,125522000.0,,,,,,,,,,
AAPL,2020-05-27,77.2186050415039,77.36425163061887,76.00004364195834,76.74041071667054,112945200.0,,,,,,,,,,
AAPL,2020-05-28,77.2525634765625,78.51239377679266,76.61658126415462,76.89330301256463,133560800.0,,,,,,,,,,
AAPL,2020-05-29,77.17732238769531,77.9565214299296,76.82049167356892,77.49531352794295,153532400.0,,,,,,,,,,
AAPL,2020-06-01,78.12646484375,78.24783576710276,77.00013911924762,77.13122179067872,80791200.0,,,,,,,,,,
AAPL,2020-06-02,78.4881362915039,78.51241195418596,77.41764401588712,77.85943588986717,87642800.0,,,,,,,,,,
AAPL,2020-06-03,78.92021942138672,79.18238473569964,78.23568571032708,78.80856025827174,104491200.0,,,,,,,,,,
AAPL,2020-06-04,78.24052429199219,79.04156912077111,77.8666999148798,78.74300150300884,87560400.0,,,,,,,,,,
AAPL,2020-06-05,80.46888732910156,80.52957276449304,78.46141579319185,78.49054361691735,137250400.0,,,,,,,,,,
AAPL,2020-06-08,80.94466400146484,80.97865140314263,79.45423346951993,80.16546503775984,95654400.0,,,,,,,,,,
AAPL,2020-06-09,83.50072479248047,83.89396520727647,80.59268362692559,80.62424123688398,147712400.0,,,,,,,,,,
AAPL,2020-06-10,85.64900207519531,86.11749189610212,84.01049518819849,84.44985718304342,166651600.0,,,,,,,,,,
AAPL,2020-06-11,81.53695678710938,85.2169228066109,81.43500939497191,84.7921247209598,201662400.0,,,,,,,,,,
AAPL,2020-06-12,82.24089813232422,84.42557378125964,81.12914422822645,83.67793248531777,200146000.0,,,,,,,,,,
AAPL,2020-06-15,83.25799560546875,83.91097154593938,80.73105294291301,80.8936931849323,138808800.0,,,,,,,,,,
AAPL,2020-06-16,85.46451568603516,85.73639268013275,83.67793988645191,85.31401697994849,165428800.0,,,,,,,,,,
AAPL,2020-06-17,85.34556579589844,86.27041121444294,85.22419492829009,86.20972578063876,114406400.0,,,,,,,,,,
AAPL,2020-06-18,85.37956237792969,85.79707850372552,84.77027818647716,85.3018832364117,96820400.0,,,,,,,,,,
AAPL,2020-06-19,84.89166259765625,86.55201562081369,83.78233079369242,86.0859555132038,264476000.0,,,,,,,,,,
AAPL,2020-06-22,87.11274719238281,87.25596396315328,85.23878022993338,85.28490176382967,135445200.0,,,,,,,,,,
AAPL,2020-06-23,88.97213745117188,90.39217823600704,87.93805517776225,88.35800109154899,212155600.0,,,,,,,,,,
AAPL,2020-06-24,87.40160369873047,89.520742080351,87.02777928766403,88.60074867063001,192623200.0,,,,,,,,,,
AAPL,2020-06-25,88.56192016601562,88.6007597441656,86.79718989219901,87.5569729349939,137522400.0,,,,,,,,,,
AAPL,2020-06-26,85.84076690673828,88.67841857898394,85.69269058598132,88.45752269581561,205256800.0,,,,,,,,,,
AAPL,2020-06-29,87.8191146850586,87.9137875283765,85.27032617462565,85.74852774385108,130646000.0,,,,,,,,,,
AAPL,2020-06-30,88.55218505859375,88.83862594589743,87.38702765304257,87.40644373304936,140223200.0,,,,,,,,,,
AAPL,2020-07-01,88.38471221923828,89.17362306010735,88.33616830453525,88.62988380492604,110737200.0,,,,,,,,,,
AAPL,2020-07-02,88.38471221923828,89.92855390147346,88.27063068613485,89.29257157809708,114041600.0,,,,,,,,,,
AAPL,2020-07-06,90.74903106689453,91.2175210025209,89.7829159545549,89.8144735764797,118655600.0,,,,,,,,,,
AAPL,2020-07-07,90.46743774414062,91.90689477197918,90.35577859564587,91.12769570514304,112424400.0,,,,,,,,,,
AAPL,2020-07-08,92.5744400024414,92.60599762201831,91.3583012018077,91.44569210278156,117092000.0,,,,,,,,,,
AAPL,2020-07-09,92.9725341796875,93.52112558076603,91.92388788228862,93.46772209132743,125642800.0,,,,,,,,,,
AAPL,2020-07-10,93.13516998291016,93.19343305098592,91.95544841683225,92.56715507244024,90257200.0,,,,,,,,,,
AAPL,2020-07-13,92.70552825927734,97.0530350925637,92.49191427496272,94.44113076999513,191649200.0,,,,,,,,,,
AAPL,2020-07-14,94.23963165283203,94.43139230039652,91.15195631671575,92.08650612178975,170989200.0,,,,,,,,,,
AAPL,2020-07-15,94.88775634765625,96.3660528370159,93.68861141203081,96.11602911039955,153198000.0,,,,,,,,,,
AAPL,2020-07-16,93.72016906738281,94.57704721895716,93.12059659931413,93.7590086395202,110577600.0,,,,,,,,,,
AAPL,2020-07-17,93.53082275390625,94.3270153946456,93.057473380001,94.17166452732319,92186800.0,,,,,,,,,,
AAPL,2020-07-20,95.50188446044922,95.64024903517041,93.27351698417317,93.61821352696963,90318000.0,,,,,,,,,,
AAPL,2020-07-21,94.18382263183594,96.36849892999707,93.93379886291763,96.29324956124735,103433200.0,,,,,,,,,,
AAPL,2020-07-22,94.44839477539062,95.13049855916786,93.79784860710124,93.88523208886058,89001600.0,,,,,,,,,,
AAPL,2020-07-23,90.14945220947266,94.25906916667438,89.33869547436655,94.18139001162552,197004400.0,,,,,,,,,,
AAPL,2020-07-24,89.9261245727539,90.27082118599914,86.55686722526087,88.34588050233073,185438800.0,,,,,,,,,,
AAPL,2020-07-27,92.05738830566406,92.14963136535167,90.76600769371073,90.98932597811024,121214000.0,,,,,,,,,,
AAPL,2020-07-28,90.54511260986328,91.80494302513247,90.54025303327292,91.62773886108056,103625600.0,,,,,,,,,,
AAPL,2020-07-29,92.28072357177734,92.4652097102924,90.99176520648089,91.02817499490048,90329200.0,,,,,,,,,,
AAPL,2020-07-30,93.39733123779297,93.50170842708098,91.04516275680574,91.45296717627383,158130000.0,,,,,,,,,,
AAPL,2020-07-31,103.17498016357422,103.32547889929636,97.89776821941581,99.89796575503286,374336800.0,,,,,,,,,,
AAPL,2020-08-03,105.77473449707031,108.39634285363456,104.76007559751676,105.05864325676774,308151200.0,,,,,,,,,,
AAPL,2020-08-04,106.48111724853516,107.57345533183008,105.24070281740102,105.96407603717955,173071600.0,,,,,,,,,,
AAPL,2020-08-05,106.8670654296875,107.18748634754088,105.73588787997431,106.20195534302388,121776800.0,,,,,,,,,,
AAPL,2020-08-06,110.59558868408203,111.0907840336135,106.60977244976479,107.19963324982751,202428800.0,,,,,,,,,,
AAPL,2020-08-07,108.08110809326172,110.57369742283494,107.2834798046482,110.11651887547455,198045600.0,,,,,,,,,,
AAPL,2020-08-10,109.65204620361328,110.67096868829299,106.99895752533313,109.52802230986417,212403600.0,,,,,,,,,,
AAPL,2020-08-11,106.39099884033203,109.41371732342775,106.13079507349751,108.91520246878905,187902400.0,,,,,,,,,,
AAPL,2020-08-12,109.92684936523438,110.18461900895711,107.2883506394418,107.48289124635573,165598000.0,,,,,,,,,,
AAPL,2020-08-13,111.87228393554688,112.87661632039004,110.8193126888657,111.30810579171875,210082000.0,,,,,,,,,,
AAPL,2020-08-14,111.77256774902344,111.86254295487012,109.96087794353791,111.69718271594931,165565200.0,,,,,,,,,,
AAPL,2020-08-17,111.4807357788086,112.92036115953931,110.85333616279125,112.89604173415177,119561600.0,,,,,,,,,,
AAPL,2020-08-18,112.40971374511719,112.83527783176717,110.89713709457415,111.23272596173223,105633600.0,,,,,,,,,,
AAPL,2020-08-19,112.55073547363281,113.96604157696903,112.45589935232542,112.8182343383738,145538000.0,,,,,,,,,,
AAPL,2020-08-20,115.04817962646484,115.1624742452907,112.57504177708266,112.592066116774,126907200.0,,,,,,,,,,
AAPL,2020-08-21,120.97691345214844,121.46083817482683,115.99659572706068,116.00875173086001,338054800.0,,,,,,,,,,
AAPL,2020-08-24,122.42382049560547,125.27145700681216,120.55620422636002,125.18633529954178,345937600.0,,,,,,,,,,
AAPL,2020-08-25,121.41949462890625,121.76481270817138,119.6953532443396,121.29547815768062,211495600.0,,,,,,,,,,
AAPL,2020-08-26,123.07069396972656,123.52787254916589,121.66997788314622,122.73753929165063,163022400.0,,,,,,,,,,
AAPL,2020-08-27,121.59945678710938,124.00693190797273,120.45407621046918,123.67377724193759,155552400.0,,,,,,,,,,
AAPL,2020-08-28,121.40247344970703,122.9928616302125,121.1787451014989,122.57459270019099,187630000.0,,,,,,,,,,
AAPL,2020-08-31,125.51948547363281,127.42601869627453,122.56243019641671,124.09932594347109,225702700.0,,,,,,,,,,
AAPL,2020-09-01,130.519287109375,131.12238232990026,126.96887253695941,129.13802940462026,151948100.0,,,,,,,,,,
AAPL,2020-09-02,127.81511688232422,134.21560198268665,123.53516436875177,133.83624262281316,200119000.0,,,,,,,,,,
AAPL,2020-09-03,117.58212280273438,125.32495545599747,117.21249271726687,123.44761726135523,257599600.0,,,,,,,,,,
AAPL,2020-09-04,117.65995025634766,120.32519508764499,107.86468180279036,116.79423196346733,332607200.0,,,,,,,,,,
AAPL,2020-09-08,109.74200439453125,115.74367048212395,109.60582451795271,110.84117266155697,231366600.0,,,,,,,,,,
AAPL,2020-09-09,114.11924743652344,115.88959346489294,112.11545122343698,114.06088674565609,176940500.0,,,,,,,,,,
AAPL,2020-09-10,110.39374542236328,117.21249954875044,109.43075684011971,117.07631964504925,182274400.0,,,,,,,,,,
AAPL,2020-09-11,108.94441986083984,112.08630237753356,106.99898379189626,111.44430491258234,180860300.0,,,,,,,,,,
AAPL,2020-09-14,112.21273040771484,112.76717927863528,109.72257511673861,111.59019158497078,140150100.0,,,,,,,,,,
AAPL,2020-09-15,112.38783264160156,115.58807558218572,110.51048670445795,115.10171660801637,184642000.0,,,,,,,,,,
AAPL,2020-09-16,109.07085418701172,112.83527508788637,108.98331313922904,112.08628557894545,154679000.0,,,,,,,,,,
AAPL,2020-09-17,107.32968139648438,109.13893714718215,105.74415401119464,106.72660109375049,178011000.0,,,,,,,,,,
AAPL,2020-09-18,103.92515563964844,107.85493604325933,103.19561736370885,107.38803570255637,287104900.0,,,,,,,,,,
AAPL,2020-09-21,107.07679748535156,107.18379705731701,100.28722269006296,101.68793896215671,195713800.0,,,,,,,,,,
AAPL,2020-09-22,108.75957489013672,109.78093154907663,106.18187865602258,109.60584204815116,183055400.0,,,,,,,,,,
AAPL,2020-09-23,104.1975326538086,109.05139236274285,103.85707548927341,108.57476272214053,150718700.0,,,,,,,,,,
AAPL,2020-09-24,105.26751708984375,107.24213295365429,102.13536471776598,102.30072495573343,167743300.0,,,,,,,,,,
AAPL,2020-09-25,109.21674346923828,109.37238186529035,104.73251422513682,105.4717817638898,149981400.0,,,,,,,,,,
AAPL,2020-09-28,111.8236312866211,112.17381026918468,109.70310630165157,111.87227014246227,137672400.0,,,,,,,,,,
AAPL,2020-09-29,110.97737884521484,112.16409584063497,110.47156881534237,111.42483559860969,99382200.0,,,,,,,,,,
AAPL,2020-09-30,112.65046691894531,114.06091244306978,110.52021958862854,110.68557986417267,142675200.0,,,,,,,,,,
AAPL,2020-10-01,113.60372161865234,114.50834954010315,112.66991334832385,114.43053032893033,116120400.0,,,,,,,,,,
AAPL,2020-10-02,109.93656158447266,112.22245433262894,109.15839180363562,109.81011094316419,144712000.0,,,,,,,,,,
AAPL,2020-10-05,113.32162475585938,113.46753391146844,110.4521101876222,110.80228919258478,106243800.0,,,,,,,,,,
AAPL,2020-10-06,110.07273864746094,112.95198215292027,109.18756197702983,112.54343507820363,161498200.0,,,,,,,,,,
AAPL,2020-10-07,111.94037628173828,112.3975548762922,111.01628983580524,111.49292694400957,96849000.0,,,,,,,,,,
AAPL,2020-10-08,111.83336639404297,113.22435314166701,111.46372888130158,113.07844398775582,83477200.0,,,,,,,,,,
AAPL,2020-10-09,113.77879333496094,113.80797367927401,111.78471903276535,112.13489800701674,100506900.0,,,,,,,,,,
AAPL,2020-10-12,121.0060806274414,121.76479922888184,116.02576344443284,116.78448204587328,240226800.0,,,,,,,,,,
AAPL,2020-10-13,117.7961196899414,121.96907978641414,116.38568190119372,121.8523509831308,262330500.0,,,,,,,,,,
AAPL,2020-10-14,117.8836669921875,119.67346409750246,116.35650041512618,117.69884824411241,150712000.0,,,,,,,,,,
AAPL,2020-10-15,117.41676330566406,117.89339294386203,114.92660814304054,115.48105698538242,112559200.0,,,,,,,,,,
AAPL,2020-10-16,115.77287292480469,118.23385526990404,115.56860307094232,117.97121729976094,115393800.0,,,,,,,,,,
AAPL,2020-10-19,112.81578826904297,117.13464928067802,112.50451894008506,116.68720008412893,120639300.0,,,,,,,,,,
AAPL,2020-10-20,114.30406188964844,115.73395813213436,112.4753478178989,113.0297966240417,124423700.0,,,,,,,,,,
AAPL,2020-10-21,113.68153381347656,115.47133103249566,113.27298669065874,113.4869857975519,89946000.0,,,,,,,,,,
AAPL,2020-10-22,112.59207153320312,114.81959591240101,111.46371546147097,114.24568862177946,101988000.0,,,,,,,,,,
AAPL,2020-10-23,111.90145874023438,113.37026472424279,111.16219112016253,113.2146263110706,82572600.0,,,,,,,,,,
AAPL,2020-10-26,111.91119384765625,113.37027065181736,109.80039043082107,110.89956637288807,111850700.0,,,,,,,,,,
AAPL,2020-10-27,113.41890716552734,114.08035564318217,111.41511063965335,112.33918968845478,92276800.0,,,,,,,,,,
AAPL,2020-10-28,108.16619873046875,112.28079761799923,108.06892845060031,111.91116758600046,143937800.0,,,,,,,,,,
AAPL,2020-10-29,112.1738052368164,113.73988133267714,109.13892333116605,109.30429098085882,146129200.0,,,,,,,,,,
AAPL,2020-10-30,105.89007568359375,108.93468016821244,104.78117782421192,108.03005218595369,190272600.0,,,,,,,,,,
AAPL,2020-11-02,105.80250549316406,107.66039994190102,104.39206773628062,106.13323338437135,122866900.0,,,,,,,,,,
AAPL,2020-11-03,107.42695617675781,108.44830541372347,105.7636096297727,106.66823748036964,107624400.0,,,,,,,,,,
AAPL,2020-11-04,111.81389617919922,112.43643491089769,109.28483165401832,111.02599722029115,138235500.0,,,,,,,,,,
AAPL,2020-11-05,115.78260040283203,116.35650777308182,113.68153378019652,114.73206338089028,126387100.0,,,,,,,,,,
AAPL,2020-11-06,115.65104675292969,116.14798328794187,113.15658830155392,115.2905176092489,114457900.0,,,,,,,,,,
AAPL,2020-11-09,113.34175109863281,118.86657505737031,113.07866742947716,117.41472698776981,154515300.0,,,,,,,,,,
AAPL,2020-11-10,113.00069427490234,114.57921088296683,111.20780194427195,112.59144977903753,138023400.0,,,,,,,,,,
AAPL,2020-11-11,116.4305648803711,116.56697971266742,113.45866182357159,114.18945875403799,112295000.0,,,,,,,,,,
AAPL,2020-11-12,116.15775299072266,117.44395548780155,115.53414010935421,116.5572589421894,103162300.0,,,,,,,,,,
AAPL,2020-11-13,116.20646667480469,116.60596516096147,114.85205685711352,116.38185824859463,81581900.0,,,,,,,,,,
AAPL,2020-11-16,117.21985626220703,117.89218453015299,115.12490311645672,115.87518485821023,91183000.0,,,,,,,,,,
AAPL,2020-11-17,116.33313751220703,117.5803631991879,115.91414693604456,116.48904444010537,74271000.0,,,,,,,,,,
AAPL,2020-11-18,115.00797271728516,116.75214266209578,114.97874202316832,115.57312425038518,76322100.0,,,,,,,,,,
AAPL,2020-11-19,115.60232543945312,116.01156992074252,113.81917921291296,114.57920680217912,74113000.0,,,,,,,,,,
AAPL,2020-11-20,114.33560943603516,115.72899584722249,114.28689410227584,115.6023270585875,73604300.0,,,,,,,,,,
AAPL,2020-11-23,110.93497467041016,114.60845147390663,110.83753656463605,114.17971488763942,127959300.0,,,,,,,,,,
AAPL,2020-11-24,112.22118377685547,112.88377334383199,109.70724035208704,110.99345018861624,113874200.0,,,,,,,,,,
